# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5742183123785646,2.3471726842051086,5.059129430568133,-3.2449514811028752,1.7226549371356934,3.0000000000000324,-0.0594064111195854,0.0,-5.891513203471947,0.0
 0.5844297119716003,2.3648902919405885,5.058106253659584,-3.3051120766311732,1.7532891359148006,3.0,-0.057562090732384524,0.0,-5.809222687798836,0.0
 0.5945458199565979,2.3827494335459614,5.057056523469371,-3.3638788006498443,1.7836374598697933,2.9999999999999782,-0.055800718495720054,0.0,-5.728115076508092,0.0
 0.6045704925809439,2.4007484195667823,5.05598047127867,-3.421301279046418,1.8137114777428311,3.000000000000011,-0.054117642694435114,0.0,-5.648253816288596,0.0
 0.614507292027467,2.418885560548605,5.054878328368655,-3.477426844441937,1.8435218760824006,3.0,-0.05250852434349826,0.0,-5.569689418474412,0.0
 0.624359515165433,2.437159167036982,5.053750326020503,-3.532300667401915,1.8730785454962984,2.999999999999989,-0.05096931193668358,0.0,-5.492461258153824,0.0
 0.6341302188462679,2.4555675495774696,5.05259669551539,-3.585965878833801,1.9023906565388031,3.0000000000000115,-0.04949622110227693,0.0,-5.4165991176385395,0.0
 0.6438222422343354,2.47410901871562,5.051417668134491,-3.63846368416574,1.9314667267030057,3.0,-0.04808571250214826,0.0,-5.342124522573694,0.0
 0.6534382265832602,2.492781884996989,5.050213475158982,-3.689833469964816,1.9603146797497804,3.0000000000000115,-0.04673447438634019,0.0,-5.269051899919267,0.0
 0.6629806328030192,2.5115844589671283,5.048984347870039,-3.740112903586839,1.9889418984090572,2.9999999999999885,-0.04543940576873096,0.0,-5.197389580756993,0.0
 0.6724517571094606,2.530515051171594,5.047730517548839,-3.7893380263751917,2.0173552713283813,3.0,-0.044197600056419234,0.0,-5.127140668795412,0.0
 0.6818537450036479,2.5495719721559387,5.046452215476557,-3.8375433408750017,2.0455612350109433,3.0,-0.04300633208631405,0.0,-5.058303797662664,0.0
 0.6911886037917591,2.568753532465717,5.045149672934369,-3.8847618925335485,2.0735658113752766,2.999999999999988,-0.04186304394783621,0.0,-4.990873786497681,0.0
 0.7004582138256867,2.588058042646483,5.04382312120345,-3.9310253462629343,2.1013746414770598,3.000000000000012,-0.04076533391731874,0.0,-4.924842210613057,0.0
 0.7096643386189203,2.6074838132437903,5.042472791564976,-3.976364058240822,2.1289930158567603,2.999999999999976,-0.0397109449396933,0.0,-4.860197902676099,0.0
 0.7188086339708007,2.627029154803193,5.041098915300124,-4.020807143331482,2.1564259019124012,2.9999999999999636,-0.038697754648036896,0.0,-4.796927381869139,0.0
 0.7278926562141134,2.6466923778702456,5.039701723690069,-4.064382538367937,2.183677968642339,3.0,-0.03772376646872808,0.0,-4.7350152317533825,0.0
 0.7369178696856491,2.6664717929905017,5.038281448015987,-4.107117061625485,2.210753609056946,2.9999999999999876,-0.03678709989902205,0.0,-4.674444434479062,0.0
 0.745885653506323,2.6863657107095147,5.036838319559054,-4.149036468795645,2.237656960518968,3.0,-0.035885984117871424,0.0,-4.6151966483362585,0.0
 0.7547973077463356,2.70637244157284,5.035372569600446,-4.1901655055752824,2.2643919232390055,2.9999999999999876,-0.03501874941745557,0.0,-4.5572524658096425,0.0
 0.7636540590413481,2.7264902961260304,5.033884429421338,-4.230527957253542,2.290962177124043,2.9999999999999876,-0.034183821303082035,0.0,-4.500591627155158,0.0
 0.7724570657175039,2.7467175849146406,5.032374130302906,-4.27014669539404,2.3173711971525104,2.9999999999999876,-0.03337971381072668,0.0,-4.445193208416778,0.0
 0.7812074224760963,2.767052618484224,5.030841903526327,-4.309043721828558,2.3436222674282874,2.999999999999987,-0.0326050234618979,0.0,-4.391035790947441,0.0
 0.7899061646826387,2.787493707380335,5.029287980372776,-4.347240210193711,2.369718494047915,3.000000000000013,-0.03185842506534048,0.0,-4.338097598419693,0.0
 0.7985542722998451,2.8080391621485274,5.027712592123429,-4.384756545078789,2.3956628168995335,2.9999999999999614,-0.031138665191206248,0.0,-4.286356625946918,0.0
 0.8071526734994865,2.8286872933343554,5.026115970059462,-4.421612359033421,2.421458020498458,3.0000000000000258,-0.030444558975670593,0.0,-4.235790746280426,0.0
 0.815702247984126,2.8494364114833735,5.0244983454620495,-4.457826567520093,2.4471067439523764,2.9999999999999742,-0.029774984664674185,0.0,-4.186377799290276,0.0
 0.8242038300462882,2.870284827141134,5.02285994961237,-4.493417401923973,2.4726114901388625,2.999999999999974,-0.02912888092670491,0.0,-4.138095680325338,0.0
 0.8326582113896032,2.8912308508531925,5.021201013791597,-4.528402440840568,2.4979746341688074,2.9999999999999867,-0.028505241958367695,0.0,-4.09092240051161,0.0
 0.8410661437338142,2.9122727931651027,5.0195217692809075,-4.562798639609487,2.5231984312014406,3.000000000000026,-0.027903114973034594,0.0,-4.044836153026206,0.0
 0.8494283412232242,2.9334089646224184,5.0178224473614765,-4.596622358333398,2.5482850236696706,2.9999999999999867,-0.02732159627040009,0.0,-3.9998153582790263,0.0
 0.857745482656108,2.9546376757706936,5.016103279314482,-4.629889388373624,2.573236447968322,3.0000000000000266,-0.02675982920885291,0.0,-3.9558387146007647,0.0
 0.8660182135508157,2.975957237155482,5.014364496421097,-4.6626149775223835,2.598054640652445,3.0,-0.02621700008684481,0.0,-3.9128852239075718,0.0
 0.8742471480626994,2.9973659593223383,5.012606329962499,-4.694813853782437,2.6227414441880965,3.0,-0.02569233733176385,0.0,-3.8709342352444125,0.0
 0.8824328707645863,3.018862152816816,5.0108290112198635,-4.726500248029388,2.647298612293757,3.0,-0.025185107289196724,0.0,-3.8299654596648987,0.0
 0.8905759383022667,3.040444128184469,5.009032771474366,-4.757687915434422,2.6717278149067982,3.0,-0.024694613456716266,0.0,-3.7899589971520835,0.0
 0.8986768809353577,3.0621101959708517,5.007217842007183,-4.7883901558521185,2.696030642806071,2.9999999999999587,-0.024220193466678468,0.0,-3.7508953544195545,0.0
 0.9067362039729094,3.083858666721518,5.00538445409949,-4.818619833193438,2.7202086119187263,3.0000000000000138,-0.0237612172607242,0.0,-3.712755454598904,0.0
 0.9147543891122375,3.1056878509820223,5.003532839032462,-4.848389393805462,2.744263167336711,3.0000000000000417,-0.02331708583869883,0.0,-3.6755206516108982,0.0
 0.9227318956886799,3.1275960592979173,5.001663228087277,-4.877710883975538,2.768195687066038,2.9999999999999862,-0.022887228904099152,0.0,-3.6391727391105357,0.0
 0.930669161843267,3.149581602214758,4.99977585254511,-4.906595966588376,2.792007485529799,2.999999999999972,-0.022471103625754427,0.0,-3.6036939541688713,0.0
 0.9385666056146607,3.171642790278098,4.9978709436871345,-4.935055936960736,2.81569981684398,3.0,-0.02206819295801789,0.0,-3.5690669802803034,0.0
 0.9464246259611534,3.1937779340334917,4.995948732794529,-4.963101737909773,2.8392738778834583,3.000000000000014,-0.021678004302435498,0.0,-3.535274956541928,0.0
 0.9542436037180043,3.215985344026493,4.99400945114847,-4.990743974159327,2.862730811154011,3.0,-0.02130006817353816,0.0,-3.5023014711071316,0.0
 0.9620239024949321,3.2382633308026563,4.992053330030131,-5.017992926011414,2.886071707484794,2.9999999999999716,-0.02093393686420492,0.0,-3.470130563907349,0.0
 0.9697658695181672,3.2606102049075343,4.990080600720688,-5.044858562403506,2.9092976085544997,3.000000000000014,-0.020579183700805335,0.0,-3.4387467266515865,0.0
 0.9774698364210986,3.2830242768866826,4.988091494501319,-5.071350553373192,2.932409509263294,3.000000000000014,-0.02023540135867418,0.0,-3.4081348998083745,0.0
 0.985136119987199,3.305503857285653,4.986086242653197,-5.097478281946646,2.955408359961595,3.0,-0.01990220135618385,0.0,-3.37828046644805,0.0
 0.992765022848625,3.3280472566500023,4.984065076457502,-5.123250855463832,2.978295068545873,3.0,-0.019579212598293955,0.0,-3.349169256753435,0.0
 1.000356834143591,3.3506527855252823,4.982028227195405,-5.148677116456005,3.001070502430771,3.000000000000044,-0.019266080999303006,0.0,-3.3207875318165985,0.0
 1.007911830135383,3.373318754457049,4.979975926148085,-5.1737656529484735,3.0237354904061475,2.9999999999999707,-0.01896246838695649,0.0,-3.2931219917641155,0.0
 1.0154302747956339,3.3960434739908543,4.977908404596716,-5.198524808403007,3.0462908243868996,2.9999999999999702,-0.018668051392705845,0.0,-3.266159761518993,0.0
 1.022912420354286,3.418825254672253,4.975825893822476,-5.222962691156504,3.068737261062856,2.9999999999999405,-0.01838252170721611,0.0,-3.2398883910024816,0.0
 1.0303585078184707,3.4416624070467994,4.973728625106539,-5.247087183490105,3.0910755234554093,2.9999999999999405,-0.018105583722328122,0.0,-3.214295847135303,0.0
 1.0377687674623617,3.464553241660048,4.971616829730081,-5.2709059502896585,3.113306302387082,3.0,-0.017836955410386587,0.0,-3.189370507843478,0.0
 1.0451434192899072,3.487496069057551,4.9694907389742795,-5.294426447334046,3.135430257869719,3.00000000000003,-0.017576367088374175,0.0,-3.165101161706146,0.0
 1.0524826734721984,3.510489199784864,4.967350584120308,-5.3176559292724725,3.1574480204165924,3.0,-0.017323560928187872,0.0,-3.1414769935240363,0.0
 1.0597867307610949,3.5335309443875405,4.965196596449345,-5.340601457204922,3.179360192283282,3.00000000000003,-0.017078289684961372,0.0,-3.118487588283077,0.0
 1.0670557828806215,3.5566196134111348,4.963029007242564,-5.363269906018249,3.201167348641862,2.9999999999999694,-0.01684031776034274,0.0,-3.096122917663294,0.0
 1.074290012897524,3.5797535174012003,4.960848047781141,-5.385667971365228,3.222870038692569,3.0,-0.016609418621040806,0.0,-3.0743733400800664,0.0
 1.0814895955722827,3.6029309669032914,4.958653949346254,-5.407802176400209,3.244468786716845,2.9999999999999076,-0.016385376665765245,0.0,-3.0532295934653493,0.0
 1.088654697691784,3.6261502724629615,4.956446943219077,-5.429678878231671,3.265964093075348,2.999999999999969,-0.016167984749411432,0.0,-3.032682788125371,0.0
 1.0957854783847651,3.649409744625766,4.954227260680786,-5.451304274105172,3.2873564351542917,2.999999999999969,-0.015957044598528067,0.0,-3.01272440559865,0.0
 1.10288208942107,3.672707693937257,4.951995133012558,-5.472684407371289,3.3086462682632067,3.0000000000000626,-0.015752366579375687,0.0,-2.9933462915437743,0.0
 1.1099446754956839,3.6960424309429905,4.949750791495567,-5.493825173206442,3.329834026487048,2.9999999999999685,-0.015553769333035584,0.0,-2.9745406500592666,0.0
 1.1169733744984394,3.719412266188519,4.94749446741099,-5.51473232410717,3.3509201234953143,2.9999999999999685,-0.015361079268921305,0.0,-2.956300042306019,0.0
 1.1239683177702404,3.7428155102193976,4.945226392040002,-5.535411475197524,3.3719049533107177,3.0000000000000315,-0.015174129626991181,0.0,-2.938617379324471,0.0
 1.1309296303465748,3.7662504735811786,4.942946796663781,-5.55586810931725,3.392788891039721,3.000000000000032,-0.014992761348506887,0.0,-2.921485921805889,0.0
 1.1378574311890537,3.7897154668194184,4.940655912563501,-5.5761075819476265,3.4135722935671575,2.999999999999968,-0.014816821719074913,0.0,-2.904899270295584,0.0
 1.1447518334056477,3.8132088004796687,4.938353971020338,-5.596135125915735,3.4342555002169393,2.9999999999999676,-0.014646164827508587,0.0,-2.8888513697859644,0.0
 1.1516129444602663,3.836728785107485,4.936041203315468,-5.615955855984123,3.4548388333807947,2.999999999999935,-0.0144806511885744,0.0,-2.8733364991637753,0.0
 1.1584408663722636,3.8602737312484203,4.933717840730067,-5.635574773227305,3.4753225991167866,3.0,-0.014320146773380922,0.0,-2.8583492735031766,0.0
 1.1652356959064356,3.88384194944803,4.931384114545311,-5.654996769289884,3.495707087719303,3.000000000000033,-0.014164523623203576,0.0,-2.8438846395254433,0.0
 1.1719975247540213,3.9074317502518667,4.929040256042376,-5.674226630484633,3.51599257426206,3.0,-0.014013659314813805,0.0,-2.829937874261203,0.0
 1.1787264397052004,3.9310414442054853,4.9266864965024375,-5.693269041757658,3.5361793191155972,3.0,-0.013867436707906562,0.0,-2.816504579941831,0.0
 1.1854225228135407,3.9546693418544385,4.924323067206671,-5.712128590499969,3.5562675684406178,2.9999999999999667,-0.013725743990347063,0.0,-2.803580687672625,0.0
 1.1920858515528252,3.9783137537442825,4.921950199436252,-5.730809770269041,3.576257554658472,3.0000000000001,-0.013588473820949333,0.0,-2.791162453443597,0.0
 1.1987164989666588,4.001972990420569,4.919568124472358,-5.749316984372556,3.596149496899973,3.000000000000067,-0.013455523971018046,0.0,-2.779246455965881,0.0
 1.2053145338112339,4.025645362428853,4.9171770735961635,-5.767654549330681,3.6159436014336985,3.0,-0.013326796613364097,0.0,-2.7678295993608555,0.0
 1.211880020691606,4.04932918031469,4.914777278088845,-5.78582669825239,3.6356400620748146,2.9999999999999325,-0.013202198673493142,0.0,-2.7569091103550387,0.0
 1.2184130201918137,4.07302275462363,4.912368969231578,-5.803837584092458,3.6552390605754375,2.999999999999966,-0.013081640947931772,0.0,-2.746482539449365,0.0
 1.224913588999159,4.096724395901232,4.9099523783055385,-5.82169128281832,3.674740766997473,3.0,-0.012965038609818614,0.0,-2.736547761973925,0.0
 1.231381780022933,4.120432414693046,4.907527736591902,-5.839391796488449,3.6941453400687947,2.999999999999931,-0.012852310787413035,0.0,-2.7271029787187384,0.0
 1.237817642507877,4.1441451215446286,4.9050952753718455,-5.856943056241764,3.713452927523627,3.0,-0.012743380609499337,0.0,-2.7181467182990957,0.0
 1.244221222142628,4.167860827001531,4.9026552259265435,-5.87434892521133,3.73266366642788,3.0,-0.012638174933595573,0.0,-2.709677836047573,0.0
 1.250592561163402,4.191577841609311,4.900207819537171,-5.891613201341865,3.751777683490202,3.0000000000000697,-0.012536623738788721,0.0,-2.701695519227163,0.0
 1.2569316984531411,4.2152944759135185,4.897753287484908,-5.9087396201533195,3.77079509535942,3.00000000000007,-0.012438661469378855,0.0,-2.6941992916604582,0.0
 1.2632386696363513,4.2390090404597105,4.895291861050926,-5.925731857447648,3.7897160089090507,3.0,-0.012344225460012058,0.0,-2.687027165171167,0.0
 1.269513885114204,4.262719845793439,4.892823771516403,-5.942593531903941,3.8080828928650603,2.9268929522551654,-0.012253256295610351,0.0,-2.6671606402488663,0.0
 1.2757882262642235,4.286425202460261,4.890349250162514,-5.959328207662766,3.7892598694150017,-3.0000000000000355,-0.012165698360955208,0.0,-2.63504342163738,0.0
 1.2820921789953872,4.310123421005727,4.887868528270435,-5.975939396837332,3.770348011221511,-2.9999999999999294,-0.012081499230262168,0.0,-2.6037756614072487,0.0
 1.2884257373541195,4.3338128119753945,4.885381837121341,-5.992430561941902,3.7513473361453142,-3.0,-0.012000608859015837,0.0,-2.573337202398273,0.0
 1.2947888973675479,4.3574916859148125,4.88288940799641,-6.00880511832927,3.7322578561050292,-2.999999999999965,-0.011922981156702473,0.0,-2.5437086482926365,0.0
 1.3011816570935413,4.38115835336954,4.880391472176816,-6.025066436530737,3.713079576927049,-3.0000000000000346,-0.011848572506047414,0.0,-2.514871340766225,0.0
 1.3076040166730136,4.4048111248851285,4.877888260943737,-6.041217844577247,3.693812498188632,-2.9999999999999654,-0.011777342843649095,0.0,-2.486807334677259,0.0
 1.3140559783846144,4.428448311007132,4.875380005578346,-6.057262630284712,3.6744566130538296,-3.0,-0.011709253967254828,0.0,-2.459499368025613,0.0
 1.3205375467019147,4.452068222281106,4.87286693736182,-6.073204043464927,3.6550119081019288,-3.0,-0.011644271860567908,0.0,-2.4329308512380075,0.0
 1.327048728353214,4.475669169252604,4.870349287575336,-6.089045298182389,3.6354783631480307,-3.000000000000034,-0.01158236446416272,0.0,-2.407085832089452,0.0
 1.3335895323840954,4.499249462467178,4.867827287500068,-6.104789574895596,3.6158559510553867,-2.9999999999999662,-0.011523502959563179,0.0,-2.381948982639148,0.0
 1.3401599702228697,4.522807412470384,4.865301168417194,-6.120440022621159,3.596144637539064,-2.9999999999999662,-0.011467660928768381,0.0,-2.357505578523883,0.0
 1.3467600557490496,4.546341329807776,4.862771161607888,-6.135999761067862,3.576344380960524,-3.0000000000000338,-0.011414814945009226,0.0,-2.3337414798952145,0.0
 1.3533898053650122,4.569849525024908,4.860237498353326,-6.151471882747954,3.5564551321126365,-2.9999999999999667,-0.011364944267307327,0.0,-2.3106431102614735,0.0
 1.3600492380710087,4.5933303086673325,4.857700409934686,-6.166859455048314,3.5364768339946466,-3.0000000000000333,-0.011318031267894513,0.0,-2.2881974479704756,0.0
 1.366738375543701,4.616781991280605,4.855160127633141,-6.182165522342453,3.5164094215765695,-3.0000000000000333,-0.011274060189172394,0.0,-2.2663920012182195,0.0
 1.3734572422184024,4.640202883410279,4.852616882729867,-6.197393108031248,3.4962528215524658,-2.999999999999967,-0.01123301906338849,0.0,-2.2452147969858585,0.0
 1.3802058653752214,4.663591295601907,4.850070906506042,-6.212545216602219,3.4760069520820087,-3.0,-0.011194897715153527,0.0,-2.22465437018092,0.0
 1.3869842752293193,4.686945538401046,4.847522430242841,-6.227624835707015,3.455671722519715,-3.0,-0.011159689325278775,0.0,-2.2046997432399915,0.0
 1.393792505025492,4.710263922353247,4.844971685221439,-6.242634938190556,3.435247033131197,-3.0,-0.011127389549322434,0.0,-2.1853404170814725,0.0
 1.4006305911373258,4.733544758004069,4.842418902723013,-6.25757848414623,3.4147327747956955,-3.0,-0.011097997157480341,0.0,-2.166566362216933,0.0
 1.4074985731711604,4.7567863558990595,4.839864314028738,-6.272458422997047,3.3941288286941917,-2.9999999999999676,-0.011071512737913352,0.0,-2.1483679983541357,0.0
 1.4143964940751408,4.779987026583776,4.83730815041979,-6.287277695522336,3.373435065982251,-2.999999999999968,-0.01104794110587827,0.0,-2.130736194806805,0.0
 1.4213244002536274,4.803145080603772,4.834750643177345,-6.302039235971063,3.352651347446791,-3.0,-0.011027289431505456,0.0,-2.1136622520400747,0.0
 1.428282341687277,4.826258828504603,4.832192023582579,-6.3167459741312735,3.3317775231458424,-3.0,-0.011009566891264413,0.0,-2.0971378959638716,0.0
 1.435270372059108,4.84932658083182,4.8296325229166674,-6.331400837442187,3.3108134320303493,-3.0,-0.010994787140495406,0.0,-2.081155269611052,0.0
 1.4422885488869,4.8723466481309785,4.827072372460786,-6.346006753130409,3.289758901546973,-3.000000000000063,-0.01098296579567568,0.0,-2.065706921445,0.0
 1.4493369336622899,4.895317340947633,4.824511803496112,-6.360566650345939,3.268613747220803,-3.000000000000063,-0.010974121914751398,0.0,-2.0507858037918325,0.0
 1.456415591996956,4.918236969827337,4.82195104730382,-6.375083462368565,3.2473777722168045,-3.0000000000000315,-0.010968277680488903,0.0,-2.036385259925754,0.0
 1.463524593776312,4.941103845315645,4.819390335165085,-6.389560128804831,3.226050766878737,-2.9999999999999374,-0.010965458069664058,0.0,-2.0224990196002484,0.0
 1.470664013321153,4.96391627795811,4.816829898361085,-6.403999597834788,3.2046325082442135,-3.0,-0.010965692608092442,0.0,-2.009121196252529,0.0
 1.477833929557739,4.986672578300286,4.814269968172995,-6.4184048285210675,3.183122759534456,-3.0,-0.010969013182904651,0.0,-1.996246275493067,0.0
 1.4850344261968205,5.009371056887728,4.81171077588199,-6.432778793118534,3.1615212696172112,-3.0,-0.010975455380932442,0.0,-1.9838691175935592,0.0
 1.4922655919221626,5.03201002426599,4.8091525527692465,-6.447124479485241,3.1398277724411847,-3.0000000000000306,-0.01098505838361516,0.0,-1.9719849443759716,0.0
 1.4995275205891514,5.054587790980625,4.806595530115941,-6.461444893483676,3.1180419864402182,-3.0,-0.010997865505181921,0.0,-1.960589345585788,0.0
 1.506820311434118,5.077102667577187,4.804039939203249,-6.475743061513903,3.0961636139053184,-2.9999999999999694,-0.011013923665652757,0.0,-1.949678266276812,0.0
 1.514144069295056,5.099552964601232,4.8014860113123445,-6.490022033042847,3.074192340322505,-2.999999999999939,-0.011033283717407269,0.0,-1.9392480078655532,0.0
 1.5214989048444607,5.121936992598311,4.798933977724406,-6.504284883230209,3.0521278336742905,-3.0000000000000604,-0.011056001006044217,0.0,-1.929295229328007,0.0
 1.5288849348350793,5.144253062113981,4.796384069720608,-6.518534715654783,3.029969743702435,-2.99999999999997,-0.011082135066067146,0.0,-1.9198169366244948,0.0
 1.5363022823594037,5.166499483693793,4.793836518582126,-6.532774665056811,3.0077177011294616,-3.0000000000000298,-0.011111749527199778,0.0,-1.910810490358832,0.0
 1.5437510771238272,5.188674567883303,4.791291555590138,-6.547007900233202,2.9853713168361913,-2.9999999999999702,-0.011144913367406849,0.0,-1.9022735983710775,0.0
 1.5512314557384321,5.210776625228064,4.788749412025817,-6.561237626977584,2.9629301809923763,-3.0000000000000298,-0.011181700177704354,0.0,-1.894204318159461,0.0
 1.5587435620234689,5.232803966273632,4.7862103191703405,-6.5754670911411734,2.9403938621372663,-2.9999999999999702,-0.011222188993257992,0.0,-1.886601055966787,0.0
 1.5662875473336606,5.254754901565558,4.783674508304884,-6.589699581793579,2.917761906206691,-3.0,-0.011266463550930398,0.0,-1.8794625676586996,0.0
 1.5738635709015718,5.276627741649398,4.781142210710623,-6.603938434501169,2.8950338355029572,-3.0000000000000293,-0.011314613828021425,0.0,-1.8727879586344163,0.0
 1.5814718002013575,5.2984207970707065,4.778613657668735,-6.618187034720337,2.8722091476036002,-3.0,-0.011366735549082106,0.0,-1.866576686868386,0.0
 1.5891124113343402,5.320132378375035,4.776089080460393,-6.632448821334589,2.849287314204652,-3.0,-0.011422930843417998,0.0,-1.860828560795923,0.0
 1.5967855894379717,5.341760796107941,4.773568710366775,-6.6467272903019,2.826267779893757,-3.0000000000000577,-0.011483307279976974,0.0,-1.8555437478679335,0.0
 1.6044915291198623,5.3633043608149755,4.771052778669056,-6.6610259985000795,2.803149960848086,-2.9999999999999423,-0.01154798065783586,0.0,-1.850722769719246,0.0
 1.6122304349187164,5.384761383041692,4.768541516648412,-6.675348567674732,2.779933243451523,-3.000000000000029,-0.011617073372902593,0.0,-1.846366509786369,0.0
 1.6200025217941607,5.406130173333648,4.766035155586019,-6.689698688592702,2.7566169828251903,-3.0,-0.011690715602350726,0.0,-1.8424762177437182,0.0
 1.6278080156476202,5.427409042236395,4.763533926763054,-6.704080125385446,2.7332005012648115,-3.0000000000000284,-0.011769045086573619,0.0,-1.8390535085248845,0.0
 1.6356471538766104,5.448596300295487,4.761038061460691,-6.718496720049282,2.709683086577841,-3.0,-0.011852208361571614,0.0,-1.836100370925282,0.0
